X,Y,Z
320979.986,4168146.816,2945.495
320979.989,4168146.831,2945.497
320979.987,4168146.842,2945.48
320979.99,4168146.868,2945.48
320979.994,4168146.886,2945.486
320979.993,4168146.901,2945.473
320979.997,4168146.929,2945.475
320979.996,4168146.933,2945.466
320979.661,4168144.011,2945.631
320979.673,4168144.072,2945.653
320979.691,4168144.274,2945.613
320979.717,4168144.466,2945.616
320979.719,4168144.486,2945.614
320979.727,4168144.552,2945.614
320979.728,4168144.565,2945.607
320979.755,4168144.844,2945.563
320979.789,4168145.026,2945.618
320979.792,4168145.046,2945.618
320979.798,4168145.142,2945.588
320979.806,4168145.212,2945.582
320979.82,4168145.313,2945.586
320979.835,4168145.388,2945.614
320979.843,4168145.467,2945.605
320979.843,4168145.477,2945.599
320979.841,4168145.476,2945.584
320979.84,4168145.483,2945.575
320979.843,4168145.503,2945.577
320979.855,4168145.624,2945.56
320979.854,4168145.638,2945.543
320979.861,4168145.672,2945.557
320979.864,4168145.692,2945.559
320979.879,4168145.81,2945.558
320979.883,4168145.835,2945.565
320979.903,4168145.96,2945.586
320979.9,4168145.957,2945.57
320979.902,4168145.974,2945.571
320979.902,4168145.982,2945.564
320979.906,4168146.005,2945.57
320979.907,4168146.017,2945.567
320979.907,4168146.036,2945.555
320979.906,4168146.049,2945.539
320979.911,4168146.101,2945.529
320979.916,4168146.145,2945.526
320979.924,4168146.197,2945.532
320979.927,4168146.217,2945.536
320979.927,4168146.236,2945.525
320979.927,4168146.242,2945.517
320979.929,4168146.259,2945.5190000000002
320979.932,4168146.276,2945.52
320979.938,4168146.304,2945.533
320979.935,4168146.304,2945.5190000000002
320979.937,4168146.318,2945.518
320979.937,4168146.328,2945.513
320979.946,4168146.407,2945.505
320979.946,4168146.418,2945.502
320979.948,4168146.441,2945.495
320979.956,4168146.491,2945.501
320979.952,4168146.486,2945.484
320979.956,4168146.509,2945.491
320979.955,4168146.513,2945.482
320979.97,4168146.576,2945.516
320979.975,4168146.61,2945.522
320979.974,4168146.616,2945.513
320979.975,4168146.626,2945.51
320979.991,4168146.767,2945.5
320979.992,4168146.784,2945.491
320979.993,4168146.797,2945.49
320979.996,4168146.823,2945.489
320979.999,4168146.846,2945.486
320980.0,4168146.858,2945.485
320979.999,4168146.872,2945.472
320979.734,4168144.513,2945.615
320979.748,4168144.627,2945.617
320979.752,4168144.663,2945.612
320979.757,4168144.693,2945.617
320979.764,4168144.807,2945.579
320979.77,4168144.851,2945.581
320979.798,4168145.023,2945.614
320979.799,4168145.035,2945.609
320979.802,4168145.068,2945.604
320979.81,4168145.157,2945.583
320979.812,4168145.198,2945.57
320979.822,4168145.254,2945.583
320979.82,4168145.258,2945.572
320979.826,4168145.288,2945.58
320979.835,4168145.354,2945.588
320979.841,4168145.385,2945.596
320979.848,4168145.449,2945.589
320979.856,4168145.529,2945.581
320979.854,4168145.53,2945.568
320979.859,4168145.575,2945.562
320979.885,4168145.781,2945.56
320979.893,4168145.83,2945.572
320979.894,4168145.842,2945.569
320979.907,4168145.953,2945.565
320979.915,4168146.007,2945.57
320979.916,4168146.028,2945.561
320979.915,4168146.033,2945.551
320979.916,4168146.072,2945.53
320979.92,4168146.102,2945.529
320979.922,4168146.128,2945.524
320979.925,4168146.147,2945.527
320979.928,4168146.19,2945.51
320979.935,4168146.232,2945.521
320979.941,4168146.27,2945.527
320979.94,4168146.275,2945.5190000000002
320979.94,4168146.285,2945.514
320979.949,4168146.356,2945.511
320979.95,4168146.396,2945.493
320979.956,4168146.431,2945.499
320979.958,4168146.454,2945.493
320979.959,4168146.465,2945.49
320979.967,4168146.509,2945.505
320979.97,4168146.537,2945.503
320979.974,4168146.555,2945.507
320979.982,4168146.608,2945.5190000000002
320979.984,4168146.629,2945.512
320979.989,4168146.654,2945.523
320979.996,4168146.751,2945.496
320979.997,4168146.762,2945.494
320979.732,4168144.379,2945.63
320979.756,4168144.585,2945.617
320979.761,4168144.63,2945.617
320979.769,4168144.683,2945.623
320979.78,4168144.758,2945.63
320979.787,4168144.89,2945.577
320979.801,4168144.958,2945.61
320979.818,4168145.066,2945.629
320979.822,4168145.15,2945.59
320979.829,4168145.227,2945.576
320979.849,4168145.344,2945.606
320979.857,4168145.432,2945.589
320979.855,4168145.433,2945.575
320979.862,4168145.487,2945.575
320979.865,4168145.52,2945.572
320979.881,4168145.663,2945.56
320979.889,4168145.729,2945.558
320979.894,4168145.767,2945.561
320979.901,4168145.809,2945.568
320979.904,4168145.85,2945.56
320979.91,4168145.898,2945.558
320979.918,4168145.934,2945.575
320979.923,4168145.96,2945.583
320979.921,4168145.971,2945.566
320979.929,4168146.019,2945.579
320979.926,4168146.035,2945.551
320979.931,4168146.08,2945.549
320979.928,4168146.095,2945.521
320979.929,4168146.144,2945.495
320979.938,4168146.184,2945.517
320979.943,4168146.225,2945.513
320979.948,4168146.252,2945.523
320979.952,4168146.272,2945.528
320979.956,4168146.33,2945.513
320979.962,4168146.376,2945.514
320979.963,4168146.397,2945.507
320979.964,4168146.415,2945.496
320979.969,4168146.467,2945.49
320979.972,4168146.484,2945.493
320979.975,4168146.502,2945.496
320979.972,4168146.504,2945.484
320979.981,4168146.539,2945.505
320979.983,4168146.553,2945.505
320979.726,4168144.205,2945.64
320979.739,4168144.306,2945.6440000000002
320979.74,4168144.356,2945.616
320979.773,4168144.604,2945.629
320979.784,4168144.711,2945.613
320979.791,4168144.75,2945.625
320979.807,4168144.933,2945.593
320979.817,4168144.994,2945.607
320979.822,4168145.023,2945.613
320979.831,4168145.068,2945.631
320979.831,4168145.11,2945.604
320979.834,4168145.142,2945.599
320979.839,4168145.191,2945.592
320979.84,4168145.244,2945.561
320979.863,4168145.352,2945.613
320979.87,4168145.465,2945.573
320979.88,4168145.542,2945.577
320979.882,4168145.578,2945.563
320979.879,4168145.574,2945.546
320979.886,4168145.62,2945.555
320979.901,4168145.716,2945.575
320979.899,4168145.717,2945.563
320979.905,4168145.746,2945.572
320979.903,4168145.749,2945.56
320979.92,4168145.855,2945.579
320979.928,4168145.941,2945.568
320979.931,4168145.962,2945.572
320979.931,4168145.98,2945.56
320979.935,4168146.002,2945.565
320979.936,4168146.014,2945.562
320979.936,4168146.022,2945.555
320979.936,4168146.031,2945.549
320979.935,4168146.038,2945.541
320979.936,4168146.051,2945.538
320979.938,4168146.083,2945.525
320979.938,4168146.094,2945.521
320979.939,4168146.106,2945.518
320979.944,4168146.141,2945.521
320979.948,4168146.179,2945.514
320979.954,4168146.209,2945.526
320979.952,4168146.21,2945.514
320979.955,4168146.232,2945.52
320979.958,4168146.249,2945.522
320979.961,4168146.277,2945.5190000000002
320979.963,4168146.292,2945.52
320979.971,4168146.354,2945.522
320979.97,4168146.376,2945.502
320979.972,4168146.393,2945.503
320979.973,4168146.403,2945.499
320979.977,4168146.434,2945.501
320979.979,4168146.465,2945.489
320979.981,4168146.483,2945.492
320979.991,4168146.539,2945.505
320979.997,4168146.569,2945.521
320979.995,4168146.567,2945.505
320979.736,4168144.201,2945.635
320979.748,4168144.311,2945.63
320979.791,4168144.686,2945.609
320979.797,4168144.734,2945.613
320979.835,4168145.022,2945.625
320979.836,4168145.056,2945.607
320979.842,4168145.09,2945.616
320979.845,4168145.113,2945.619
320979.852,4168145.243,2945.572
320979.876,4168145.393,2945.6
320979.883,4168145.477,2945.58
320979.885,4168145.514,2945.567
320979.895,4168145.61,2945.558
320979.901,4168145.643,2945.571
320979.919,4168145.802,2945.561
320979.922,4168145.831,2945.558
320979.931,4168145.883,2945.573
320979.933,4168145.898,2945.571
320979.932,4168145.905,2945.563
320979.936,4168145.927,2945.569
320979.942,4168145.978,2945.57
320979.942,4168145.984,2945.562
320979.941,4168145.991,2945.554
320979.946,4168146.045,2945.545
320979.947,4168146.057,2945.542
320979.949,4168146.11,2945.5190000000002
320979.95,4168146.131,2945.511
320979.95,4168146.147,2945.498
320979.963,4168146.219,2945.52
320979.961,4168146.223,2945.51
320979.971,4168146.266,2945.535
320979.973,4168146.289,2945.529
320979.977,4168146.312,2945.537
320979.979,4168146.335,2945.53
320979.979,4168146.379,2945.503
320979.992,4168146.48,2945.502
320979.731,4168144.029,2945.648
320979.779,4168144.464,2945.622
320979.807,4168144.688,2945.623
320979.804,4168144.688,2945.609
320979.81,4168144.724,2945.618
320979.813,4168144.767,2945.604
320979.857,4168145.072,2945.6440000000002
320979.851,4168145.09,2945.6
320979.856,4168145.127,2945.599
320979.867,4168145.255,2945.579
320979.891,4168145.367,2945.634
320979.886,4168145.356,2945.612
320979.886,4168145.365,2945.605
320979.894,4168145.418,2945.617
320979.895,4168145.5,2945.568
320979.9,4168145.528,2945.576
320979.918,4168145.664,2945.586
320979.919,4168145.693,2945.568
320979.93,4168145.773,2945.577
320979.924,4168145.76,2945.552
320979.927,4168145.782,2945.557
320979.938,4168145.857,2945.563
320979.943,4168145.887,2945.575
320979.955,4168145.986,2945.575
320979.952,4168146.028,2945.53
320979.956,4168146.058,2945.528
320979.958,4168146.075,2945.529
320979.958,4168146.103,2945.512
320979.96,4168146.118,2945.511
320979.964,4168146.158,2945.506
320979.971,4168146.202,2945.518
320979.972,4168146.214,2945.515
320979.974,4168146.228,2945.514
320979.979,4168146.255,2945.524
320979.977,4168146.259,2945.514
320979.992,4168146.395,2945.503
320979.993,4168146.416,2945.495
320979.998,4168146.468,2945.489
320979.754,4168144.074,2945.661
320979.749,4168144.068,2945.642
320979.759,4168144.146,2945.6440000000002
320979.811,4168144.606,2945.627
320979.814,4168144.653,2945.615
320979.83,4168144.792,2945.607
320979.83,4168144.805,2945.602
320979.869,4168145.111,2945.615
320979.87,4168145.135,2945.605
320979.892,4168145.31,2945.606
320979.904,4168145.38,2945.63
320979.903,4168145.387,2945.621
320979.9,4168145.395,2945.6
320979.902,4168145.419,2945.59
320979.912,4168145.526,2945.575
320979.912,4168145.546,2945.563
320979.913,4168145.561,2945.56
320979.914,4168145.573,2945.556
320979.926,4168145.636,2945.578
320979.927,4168145.653,2945.577
320979.934,4168145.734,2945.56
320979.94,4168145.795,2945.554
320979.946,4168145.825,2945.565
320979.954,4168145.874,2945.578
320979.958,4168145.936,2945.562
320979.967,4168145.987,2945.577
320979.966,4168146.027,2945.543
320979.969,4168146.066,2945.535
320979.972,4168146.112,2945.521
320979.969,4168146.109,2945.504
320979.971,4168146.145,2945.495
320979.98,4168146.185,2945.517
320979.982,4168146.2,2945.516
320979.983,4168146.222,2945.509
320979.984,4168146.234,2945.506
320979.986,4168146.252,2945.508
320979.991,4168146.276,2945.517
320979.992,4168146.298,2945.51
320979.995,4168146.315,2945.512
320979.755,4168144.018,2945.64
320979.803,4168144.436,2945.632
320979.805,4168144.455,2945.629
320979.808,4168144.491,2945.623
320979.822,4168144.628,2945.611
320979.831,4168144.689,2945.622
320979.831,4168144.709,2945.607
320979.841,4168144.795,2945.607
320979.843,4168144.826,2945.6
320979.865,4168144.989,2945.612
320979.881,4168145.136,2945.604
320979.906,4168145.336,2945.61
320979.903,4168145.337,2945.596
320979.91,4168145.402,2945.589
320979.919,4168145.478,2945.592
320979.937,4168145.645,2945.584
320979.937,4168145.652,2945.575
320979.951,4168145.755,2945.589
320979.946,4168145.755,2945.561
320979.948,4168145.77,2945.56
320979.952,4168145.793,2945.565
320979.952,4168145.815,2945.555
320979.964,4168145.877,2945.579
320979.962,4168145.879,2945.567
320979.977,4168146.044,2945.542
320979.972,4168146.036,2945.522
320979.975,4168146.062,2945.517
320979.976,4168146.086,2945.51
320979.979,4168146.123,2945.502
320979.982,4168146.144,2945.507
320979.801,4168144.294,2945.643
320979.805,4168144.321,2945.645
320979.805,4168144.332,2945.637
320979.809,4168144.383,2945.625
320979.828,4168144.556,2945.619
320979.835,4168144.631,2945.611
320979.838,4168144.665,2945.605
320979.888,4168145.058,2945.631
320979.888,4168145.067,2945.623
320979.892,4168145.134,2945.601
320979.919,4168145.333,2945.62
320979.92,4168145.349,2945.618
320979.918,4168145.352,2945.606
320979.921,4168145.393,2945.595
320979.922,4168145.407,2945.592
320979.924,4168145.464,2945.566
320979.933,4168145.51,2945.587
320979.95,4168145.69,2945.562
320979.959,4168145.743,2945.578
320979.957,4168145.756,2945.561
320979.968,4168145.823,2945.575
320979.971,4168145.864,2945.567
320979.973,4168145.882,2945.568
320979.977,4168145.914,2945.568
320979.985,4168145.971,2945.575
320979.988,4168146.009,2945.566
320979.985,4168146.016,2945.544
320979.988,4168146.083,2945.52
320979.986,4168146.083,2945.507
320979.995,4168146.172,2945.502
320979.998,4168146.208,2945.493
320979.806,4168144.194,2945.655
320979.819,4168144.356,2945.623
320979.827,4168144.415,2945.631
320979.827,4168144.428,2945.624
320979.833,4168144.477,2945.627
320979.833,4168144.489,2945.62
320979.848,4168144.597,2945.632
320979.848,4168144.622,2945.619
320979.854,4168144.678,2945.613
320979.857,4168144.725,2945.601
320979.872,4168144.855,2945.603
320979.909,4168145.144,2945.622
320979.911,4168145.202,2945.593
320979.93,4168145.331,2945.619
320979.933,4168145.375,2945.61
320979.937,4168145.438,2945.588
320979.937,4168145.448,2945.581
320979.938,4168145.471,2945.571
320979.945,4168145.55,2945.563
320979.958,4168145.639,2945.578
320979.96,4168145.654,2945.576
320979.964,4168145.68,2945.583
320979.966,4168145.697,2945.582
320979.967,4168145.74,2945.562
320979.967,4168145.749,2945.556
320979.972,4168145.786,2945.558
320979.988,4168145.902,2945.572
320979.989,4168145.926,2945.564
320979.997,4168145.966,2945.584
320979.999,4168146.008,2945.565
320980.0,4168146.022,2945.564
320979.994,4168146.018,2945.533
320979.996,4168146.054,2945.523
320979.996,4168146.072,2945.511
320979.999,4168146.119,2945.497
320979.818,4168144.2,2945.657
320979.82,4168144.222,2945.655
320979.824,4168144.276,2945.645
320979.826,4168144.296,2945.642
320979.858,4168144.595,2945.629
320979.864,4168144.666,2945.618
320979.866,4168144.695,2945.608
320979.867,4168144.71,2945.604
320979.873,4168144.758,2945.607
320979.887,4168144.883,2945.606
320979.906,4168145.026,2945.621
320979.916,4168145.09,2945.638
320979.91,4168145.085,2945.607
320979.919,4168145.145,2945.621
320979.917,4168145.145,2945.607
320979.921,4168145.193,2945.6
320979.937,4168145.309,2945.615
320979.942,4168145.34,2945.624
320979.941,4168145.347,2945.615
320979.943,4168145.406,2945.59
320979.95,4168145.542,2945.542
320979.968,4168145.64,2945.577
320979.97,4168145.66,2945.579
320979.975,4168145.708,2945.576
320979.977,4168145.724,2945.575
320979.978,4168145.767,2945.555
320979.983,4168145.805,2945.558
320979.986,4168145.834,2945.555
320979.99,4168145.858,2945.561
320979.989,4168145.866,2945.553
320979.996,4168145.9,2945.568
320979.993,4168145.9,2945.554
320980.0,4168145.935,2945.57
320979.855,4168144.448,2945.633
320979.866,4168144.539,2945.634
320979.866,4168144.552,2945.627
320979.868,4168144.572,2945.626
320979.874,4168144.655,2945.608
320979.901,4168144.89,2945.61
320979.93,4168145.139,2945.615
320979.929,4168145.157,2945.6
320979.948,4168145.298,2945.619
320979.952,4168145.333,2945.617
320979.947,4168145.325,2945.597
320979.953,4168145.358,2945.607
320979.955,4168145.378,2945.609
320979.955,4168145.436,2945.569
320979.962,4168145.496,2945.573
320979.962,4168145.513,2945.559
320979.968,4168145.548,2945.572
320979.981,4168145.647,2945.581
320979.983,4168145.674,2945.575
320979.987,4168145.721,2945.571
320979.988,4168145.735,2945.569
320979.99,4168145.779,2945.549
320979.992,4168145.798,2945.551
320979.996,4168145.821,2945.556
320979.997,4168145.836,2945.555
320979.86,4168144.371,2945.628
320979.92,4168144.94,2945.616
320979.934,4168145.062,2945.616
320979.943,4168145.152,2945.61
320979.944,4168145.165,2945.606
320979.956,4168145.249,2945.625
320979.958,4168145.288,2945.611
320979.964,4168145.343,2945.61
320979.964,4168145.371,2945.59
320979.966,4168145.392,2945.592
320979.966,4168145.403,2945.586
320979.969,4168145.453,2945.568
320979.971,4168145.47,2945.568
320979.973,4168145.501,2945.564
320979.972,4168145.505,2945.553
320979.979,4168145.552,2945.562
320979.983,4168145.579,2945.569
320979.987,4168145.625,2945.564
320979.993,4168145.659,2945.577
320979.999,4168145.75,2945.554
320979.997,4168145.753,2945.542
320979.864,4168144.257,2945.658
320979.868,4168144.296,2945.652
320979.865,4168144.308,2945.631
320979.874,4168144.383,2945.634
320979.883,4168144.46,2945.639
320979.892,4168144.555,2945.628
320979.894,4168144.588,2945.621
320979.899,4168144.647,2945.616
320979.905,4168144.692,2945.617
320979.911,4168144.754,2945.615
320979.913,4168144.774,2945.614
320979.946,4168145.07,2945.62
320979.955,4168145.127,2945.633
320979.958,4168145.161,2945.629
320979.954,4168145.156,2945.612
320979.959,4168145.188,2945.62
320979.96,4168145.21,2945.609
320979.968,4168145.276,2945.615
320979.966,4168145.278,2945.602
320979.969,4168145.309,2945.598
320979.975,4168145.378,2945.593
320979.976,4168145.39,2945.588
320979.978,4168145.42,2945.583
320979.977,4168145.426,2945.574
320979.985,4168145.51,2945.569
320979.98,4168145.498,2945.546
320979.999,4168145.645,2945.564
320979.848,4168144.048,2945.617
320979.854,4168144.09,2945.627
320979.88,4168144.295,2945.65
320979.885,4168144.327,2945.655
320979.893,4168144.448,2945.629
320979.898,4168144.495,2945.63
320979.9,4168144.516,2945.629
320979.901,4168144.529,2945.623
320979.904,4168144.556,2945.626
320979.907,4168144.58,2945.627
